19.03.2024;PPA-240319.PSV;2.0.7
TradingDate;SiteCarParkNumber;CellComputerNo;PaymentNumber;DeviceNumber;TranDateTime;Cancelled;Price;Turnover;PaymentType;PaymentMethod;Discounted;NetPrice;NetTurnover;PaymentReason;ShiftID;Quantity;PaymentCount;ReceiptNo;Cashier;FirstPaymntNo
19.03.2024;1045;1016;"2706785";807;19.03.2024 13:07:35;"N";5000;5000;0;1;"N";4386;4386;1;274;1;1;86903;00215;"2706785"
19.03.2024;1045;1016;"2706786";805;19.03.2024 13:07:37;"N";3000;3000;0;1;"N";2632;2632;1;268;1;1;138978;00078;"2706786"
19.03.2024;1045;1016;"2706787";825;19.03.2024 13:07:39;"N";4500;4500;0;1;"N";3947;3947;1;276;1;1;121188;00208;"2706787"
19.03.2024;1045;1016;"2706262";803;19.03.2024 12:43:01;"N";4500;4500;0;1;"N";3947;3947;1;267;1;1;162535;00081;"2706262"
19.03.2024;1045;1016;"2706263";805;19.03.2024 12:43:04;"N";3000;3000;0;1;"N";2632;2632;1;268;1;1;138952;00078;"2706263"
19.03.2024;1045;1016;"2706264";816;19.03.2024 12:43:06;"N";3000;3000;0;1;"N";2632;2632;1;272;1;1;121168;00239;"2706264"
19.03.2024;1045;1016;"2706265";824;19.03.2024 12:43:08;"N";6000;6000;0;1;"N";5263;5263;1;272;1;1;156252;00039;"2706265"
19.03.2024;1045;1016;"2706266";817;19.03.2024 12:43:14;"N";6000;6000;0;1;"N";5263;5263;1;268;1;1;64999;00123;"2706266"
19.03.2024;1045;1016;"2706267";804;19.03.2024 12:43:18;"N";3000;3000;0;1;"N";2632;2632;1;270;1;1;158174;00162;"2706267"
19.03.2024;1045;1016;"2706268";825;19.03.2024 12:43:19;"N";3000;3000;0;1;"N";2632;2632;1;275;1;1;121172;00208;"2706268"
19.03.2024;1045;1016;"2706269";805;19.03.2024 12:43:23;"N";3000;3000;0;1;"N";2632;2632;1;268;1;1;138953;00078;"2706269"
19.03.2024;1045;1016;"2706270";801;19.03.2024 12:43:23;"N";4000;4000;0;1;"N";3509;3509;1;252;1;1;55321;00237;"2706270"
19.03.2024;1045;1016;"2706271";821;19.03.2024 12:43:24;"N";6000;6000;0;1;"N";5263;5263;1;265;1;1;84181;00063;"2706271"
19.03.2024;1045;1016;"2706272";822;19.03.2024 12:43:28;"N";3000;0;0;0;"N";3000;0;1;175;1;1;97740;00155;"2706272"
19.03.2024;1045;1016;"2706273";803;19.03.2024 12:43:32;"N";3000;3000;0;1;"N";2632;2632;1;267;1;1;162536;00081;"2706273"
19.03.2024;1045;1016;"2706274";830;19.03.2024 12:43:34;"N";3000;3000;0;1;"N";2632;2632;1;266;1;1;63314;00171;"2706274"
19.03.2024;1045;1016;"2706275";826;19.03.2024 12:43:42;"N";4500;4500;0;1;"N";3947;3947;1;269;1;1;118124;00109;"2706275"
19.03.2024;1045;1016;"2706276";828;19.03.2024 12:43:46;"N";3000;3000;0;1;"N";2632;2632;1;259;1;1;64884;00044;"2706276"
19.03.2024;1045;1016;"2706277";824;19.03.2024 12:43:48;"N";3000;3000;0;1;"N";2632;2632;1;272;1;1;156253;00039;"2706277"
19.03.2024;1045;1016;"2706278";803;19.03.2024 12:43:49;"N";3000;3000;0;1;"N";2632;2632;1;267;1;1;162537;00081;"2706278"
19.03.2024;1045;1016;"2706279";815;19.03.2024 12:43:53;"N";3000;3000;0;1;"N";2632;2632;1;271;1;1;149550;00120;"2706279"
19.03.2024;1045;1016;"2706280";823;19.03.2024 12:44:06;"N";3000;3000;0;1;"N";2632;2632;1;270;1;1;173702;00069;"2706280"
19.03.2024;1045;1016;"2706281";803;19.03.2024 12:44:06;"N";3000;3000;0;1;"N";2632;2632;1;267;1;1;162538;00081;"2706281"
19.03.2024;1045;1016;"2706282";822;19.03.2024 12:44:08;"N";3000;3000;0;1;"N";2632;2632;1;175;1;1;97741;00155;"2706282"
19.03.2024;1045;1016;"2706283";802;19.03.2024 12:44:16;"N";4500;4500;0;1;"N";3947;3947;1;274;1;1;123601;00040;"2706283"
19.03.2024;1045;1016;"2706284";829;19.03.2024 12:44:19;"N";3000;3000;0;1;"N";2632;2632;1;278;1;1;86330;00036;"2706284"
19.03.2024;1045;1016;"2706285";836;19.03.2024 12:44:19;"N";7500;7500;0;1;"N";6579;6579;1;264;1;1;110789;00054;"2706285"
19.03.2024;1045;1016;"2706286";837;19.03.2024 12:44:20;"N";3000;3000;0;1;"N";2632;2632;1;52;1;1;12529;00225;"2706286"
19.03.2024;1045;1016;"2706287";826;19.03.2024 12:44:22;"N";3000;3000;0;1;"N";2632;2632;1;269;1;1;118125;00109;"2706287"
19.03.2024;1045;1016;"2706288";823;19.03.2024 12:44:29;"N";3000;3000;0;1;"N";2632;2632;1;270;1;1;173703;00069;"2706288"
19.03.2024;1045;1016;"2706289";803;19.03.2024 12:44:29;"N";3000;3000;0;1;"N";2632;2632;1;267;1;1;162539;00081;"2706289"
19.03.2024;1045;1016;"2706290";824;19.03.2024 12:44:29;"N";3000;3000;0;1;"N";2632;2632;1;272;1;1;156254;00039;"2706290"
19.03.2024;1045;1016;"2706291";815;19.03.2024 12:44:30;"N";4000;4000;0;1;"N";3509;3509;1;271;1;1;149551;00120;"2706291"
19.03.2024;1045;1016;"2706292";825;19.03.2024 12:44:31;"N";4500;4500;0;1;"N";3947;3947;1;275;1;1;121173;00208;"2706292"
19.03.2024;1045;1016;"2706293";816;19.03.2024 12:44:32;"N";3000;3000;0;1;"N";2632;2632;1;272;1;1;121169;00239;"2706293"
19.03.2024;1045;1016;"2706294";828;19.03.2024 12:44:36;"N";3000;3000;0;1;"N";2632;2632;1;259;1;1;64885;00044;"2706294"
19.03.2024;1045;1016;"2706295";803;19.03.2024 12:44:43;"N";3000;3000;0;1;"N";2632;2632;1;267;1;1;162540;00081;"2706295"
19.03.2024;1045;1016;"2706296";822;19.03.2024 12:44:54;"N";3000;3000;0;1;"N";2632;2632;1;175;1;1;97742;00155;"2706296"
19.03.2024;1045;1016;"2706297";821;19.03.2024 12:44:56;"N";6000;6000;0;1;"N";5263;5263;1;265;1;1;84182;00063;"2706297"
19.03.2024;1045;1016;"2706298";815;19.03.2024 12:44:56;"N";3000;3000;0;1;"N";2632;2632;1;271;1;1;149552;00120;"2706298"
19.03.2024;1045;1016;"2706299";816;19.03.2024 12:44:56;"N";3000;3000;0;1;"N";2632;2632;1;272;1;1;121170;00239;"2706299"
19.03.2024;1045;1016;"2706300";836;19.03.2024 12:44:56;"N";4000;4000;0;1;"N";3509;3509;1;264;1;1;110790;00054;"2706300"
19.03.2024;1045;1016;"2706788";815;19.03.2024 13:07:42;"N";4500;4500;0;1;"N";3947;3947;1;271;1;1;149580;00120;"2706788"
19.03.2024;1045;1016;"2706789";836;19.03.2024 13:07:42;"N";3000;3000;0;1;"N";2632;2632;1;264;1;1;110821;00054;"2706789"
19.03.2024;1045;1016;"2706790";822;19.03.2024 13:07:42;"N";9000;9000;0;1;"N";7895;7895;1;176;1;1;97765;00194;"2706790"
19.03.2024;1045;1016;"2706791";828;19.03.2024 13:07:44;"N";3000;3000;0;1;"N";2632;2632;1;260;1;1;64900;00044;"2706791"
19.03.2024;1045;1016;"2706792";816;19.03.2024 13:07:45;"N";3000;3000;0;1;"N";2632;2632;1;272;1;1;121187;00239;"2706792"
19.03.2024;1045;1016;"2706793";810;19.03.2024 13:07:45;"N";4500;4500;0;1;"N";3947;3947;1;149;1;1;15232;00163;"2706793"
19.03.2024;1045;1016;"2706794";818;19.03.2024 13:07:46;"N";3000;3000;0;1;"N";2632;2632;1;275;1;1;46755;00153;"2706794"
19.03.2024;1045;1016;"2706795";824;19.03.2024 13:07:49;"N";3000;3000;0;1;"N";2632;2632;1;273;1;1;156276;00039;"2706795"
19.03.2024;1045;1016;"2706796";831;19.03.2024 13:08:01;"N";10000;10000;0;1;"N";8772;8772;1;236;1;1;44879;00032;"2706796"
19.03.2024;1045;1016;"2706797";828;19.03.2024 13:08:04;"N";4000;4000;0;1;"N";3509;3509;1;260;1;1;64901;00044;"2706797"
19.03.2024;1045;1016;"2706798";804;19.03.2024 13:08:06;"N";3000;3000;0;1;"N";2632;2632;1;270;1;1;158211;00162;"2706798"
19.03.2024;1045;1016;"2706799";816;19.03.2024 13:08:06;"N";4500;4500;0;1;"N";3947;3947;1;272;1;1;121188;00239;"2706799"
19.03.2024;1045;1016;"2706800";836;19.03.2024 13:08:06;"N";3000;3000;0;1;"N";2632;2632;1;264;1;1;110822;00054;"2706800"
19.03.2024;1045;1016;"2706801";815;19.03.2024 13:08:11;"N";6000;6000;0;1;"N";5263;5263;1;271;1;1;149581;00120;"2706801"
19.03.2024;1045;1016;"2706802";818;19.03.2024 13:08:12;"N";4000;4000;0;1;"N";3509;3509;1;275;1;1;46756;00153;"2706802"
19.03.2024;1045;1016;"2706803";817;19.03.2024 13:08:12;"N";6000;6000;0;1;"N";5263;5263;1;268;1;1;65008;00123;"2706803"
19.03.2024;1045;1016;"2706804";802;19.03.2024 13:08:13;"N";60000;0;0;0;"N";60000;0;1;274;1;1;123627;00040;"2706804"
19.03.2024;1045;1016;"2706805";822;19.03.2024 13:08:14;"N";4500;4500;0;1;"N";3947;3947;1;176;1;1;97766;00194;"2706805"
19.03.2024;1045;1016;"2706806";823;19.03.2024 13:08:24;"N";3000;3000;0;1;"N";2632;2632;1;271;1;1;173730;00155;"2706806"
19.03.2024;1045;1016;"2706807";814;19.03.2024 13:08:26;"N";3000;3000;0;1;"N";2632;2632;1;195;1;1;19895;00230;"2706807"
19.03.2024;1045;1016;"2706808";829;19.03.2024 13:08:26;"N";4500;4500;0;1;"N";3947;3947;1;279;1;1;86347;00036;"2706808"
19.03.2024;1045;1016;"2706809";836;19.03.2024 13:08:28;"N";3000;3000;0;1;"N";2632;2632;1;264;1;1;110823;00054;"2706809"
19.03.2024;1045;1016;"2706810";817;19.03.2024 13:08:30;"N";3000;3000;0;1;"N";2632;2632;1;268;1;1;65009;00123;"2706810"
19.03.2024;1045;1016;"2706811";801;19.03.2024 13:08:30;"N";3000;3000;0;1;"N";2632;2632;1;252;1;1;55337;00237;"2706811"
19.03.2024;1045;1016;"2706812";821;19.03.2024 13:08:31;"N";4500;4500;0;1;"N";3947;3947;1;266;1;1;84197;00063;"2706812"
19.03.2024;1045;1016;"2706813";803;19.03.2024 13:08:32;"N";3000;3000;0;1;"N";2632;2632;1;267;1;1;162581;00081;"2706813"
19.03.2024;1045;1016;"2706814";807;19.03.2024 13:08:34;"N";4000;4000;0;1;"N";3509;3509;1;274;1;1;86904;00215;"2706814"
19.03.2024;1045;1016;"2706815";804;19.03.2024 13:08:36;"N";3000;3000;0;1;"N";2632;2632;1;270;1;1;158212;00162;"2706815"
19.03.2024;1045;1016;"2706816";823;19.03.2024 13:08:40;"N";4500;4500;0;1;"N";3947;3947;1;271;1;1;173731;00155;"2706816"
19.03.2024;1045;1016;"2706817";825;19.03.2024 13:08:41;"N";3000;3000;0;1;"N";2632;2632;1;276;1;1;121189;00208;"2706817"
19.03.2024;1045;1016;"2706818";814;19.03.2024 13:08:43;"N";6000;6000;0;1;"N";5263;5263;1;195;1;1;19896;00230;"2706818"
19.03.2024;1045;1016;"2706819";824;19.03.2024 13:08:44;"N";6000;6000;0;1;"N";5263;5263;1;273;1;1;156277;00039;"2706819"
19.03.2024;1045;1016;"2706820";803;19.03.2024 13:08:51;"N";4000;4000;0;1;"N";3509;3509;1;267;1;1;162582;00081;"2706820"
19.03.2024;1045;1016;"2706821";821;19.03.2024 13:08:53;"N";3000;3000;0;1;"N";2632;2632;1;266;1;1;84198;00063;"2706821"
19.03.2024;1045;1016;"2706822";836;19.03.2024 13:08:54;"N";6000;6000;0;1;"N";5263;5263;1;264;1;1;110824;00054;"2706822"
19.03.2024;1045;1016;"2706823";837;19.03.2024 13:08:55;"N";4000;4000;0;1;"N";3509;3509;1;52;1;1;12571;00225;"2706823"
19.03.2024;1045;1016;"2706824";804;19.03.2024 13:08:59;"N";3000;3000;0;1;"N";2632;2632;1;270;1;1;158213;00162;"2706824"
19.03.2024;1045;1016;"2706825";807;19.03.2024 13:09:02;"N";4000;4000;0;1;"N";3509;3509;1;274;1;1;86905;00215;"2706825"
19.03.2024;1045;1016;"2706826";815;19.03.2024 13:09:05;"N";4000;4000;0;1;"N";3509;3509;1;271;1;1;149582;00120;"2706826"
19.03.2024;1045;1016;"2706301";818;19.03.2024 12:44:58;"N";4000;4000;0;1;"N";3509;3509;1;275;1;1;46747;00153;"2706301"
19.03.2024;1045;1016;"2706302";803;19.03.2024 12:45:04;"N";6000;6000;0;1;"N";5263;5263;1;267;1;1;162541;00081;"2706302"
19.03.2024;1045;1016;"2706303";805;19.03.2024 12:45:11;"N";3000;3000;0;1;"N";2632;2632;1;268;1;1;138954;00078;"2706303"
19.03.2024;1045;1016;"2706304";815;19.03.2024 12:45:15;"N";3000;3000;0;1;"N";2632;2632;1;271;1;1;149553;00120;"2706304"
19.03.2024;1045;1016;"2706305";825;19.03.2024 12:45:31;"N";3000;3000;0;1;"N";2632;2632;1;275;1;1;121174;00208;"2706305"
19.03.2024;1045;1016;"2706306";814;19.03.2024 12:45:31;"N";4500;4500;0;1;"N";3947;3947;1;195;1;1;19869;00230;"2706306"
19.03.2024;1045;1016;"2706307";829;19.03.2024 12:45:32;"N";4500;4500;0;1;"N";3947;3947;1;278;1;1;86331;00036;"2706307"
19.03.2024;1045;1016;"2706308";810;19.03.2024 12:45:34;"N";4500;4500;0;1;"N";3947;3947;1;149;1;1;15222;00163;"2706308"
19.03.2024;1045;1016;"2706309";836;19.03.2024 12:45:35;"N";4000;4000;0;1;"N";3509;3509;1;264;1;1;110791;00054;"2706309"
19.03.2024;1045;1016;"2706310";817;19.03.2024 12:45:36;"N";3000;3000;0;1;"N";2632;2632;1;268;1;1;65000;00123;"2706310"
19.03.2024;1045;1016;"2706311";815;19.03.2024 12:45:36;"N";3000;3000;0;1;"N";2632;2632;1;271;1;1;149554;00120;"2706311"
19.03.2024;1045;1016;"2706312";804;19.03.2024 12:45:39;"N";3000;3000;0;1;"N";2632;2632;1;270;1;1;158175;00162;"2706312"
19.03.2024;1045;1016;"2706313";805;19.03.2024 12:45:41;"N";3000;3000;0;1;"N";2632;2632;1;268;1;1;138955;00078;"2706313"
19.03.2024;1045;1016;"2706314";814;19.03.2024 12:45:51;"N";4500;4500;0;1;"N";3947;3947;1;195;1;1;19870;00230;"2706314"
19.03.2024;1045;1016;"2706315";804;19.03.2024 12:45:57;"N";3000;3000;0;1;"N";2632;2632;1;270;1;1;158176;00162;"2706315"
19.03.2024;1045;1016;"2706316";826;19.03.2024 12:45:58;"N";5000;5000;0;1;"N";4386;4386;1;269;1;1;118126;00109;"2706316"
19.03.2024;1045;1016;"2706317";806;19.03.2024 12:46:00;"N";3000;3000;0;1;"N";2632;2632;1;267;1;1;89114;00119;"2706317"
19.03.2024;1045;1016;"2706318";803;19.03.2024 12:46:03;"N";3000;3000;0;1;"N";2632;2632;1;267;1;1;162542;00081;"2706318"
19.03.2024;1045;1016;"2706319";802;19.03.2024 12:46:05;"N";3000;3000;0;1;"N";2632;2632;1;274;1;1;123602;00040;"2706319"
19.03.2024;1045;1016;"2706320";810;19.03.2024 12:46:22;"N";3000;3000;0;1;"N";2632;2632;1;149;1;1;15223;00163;"2706320"
19.03.2024;1045;1016;"2706321";825;19.03.2024 12:46:26;"N";3000;3000;0;1;"N";2632;2632;1;275;1;1;121175;00208;"2706321"
19.03.2024;1045;1016;"2706322";829;19.03.2024 12:46:29;"N";3000;3000;0;1;"N";2632;2632;1;278;1;1;86332;00036;"2706322"
19.03.2024;1045;1016;"2706323";821;19.03.2024 12:46:29;"N";3000;3000;0;1;"N";2632;2632;1;265;1;1;84183;00063;"2706323"
19.03.2024;1045;1016;"2706324";826;19.03.2024 12:46:29;"N";3000;3000;0;1;"N";2632;2632;1;269;1;1;118127;00109;"2706324"
19.03.2024;1045;1016;"2706325";803;19.03.2024 12:46:35;"N";4500;4500;0;1;"N";3947;3947;1;267;1;1;162543;00081;"2706325"
19.03.2024;1045;1016;"2706326";822;19.03.2024 12:46:36;"N";3000;3000;0;1;"N";2632;2632;1;175;1;1;97743;00155;"2706326"
19.03.2024;1045;1016;"2706327";837;19.03.2024 12:46:40;"N";4000;4000;0;1;"N";3509;3509;1;52;1;1;12530;00225;"2706327"
19.03.2024;1045;1016;"2706328";815;19.03.2024 12:46:41;"N";4500;4500;0;1;"N";3947;3947;1;271;1;1;149555;00120;"2706328"
19.03.2024;1045;1016;"2706329";816;19.03.2024 12:46:41;"N";4500;4500;0;1;"N";3947;3947;1;272;1;1;121171;00239;"2706329"
19.03.2024;1045;1016;"2706330";802;19.03.2024 12:46:45;"N";3000;3000;0;1;"N";2632;2632;1;274;1;1;123603;00040;"2706330"
19.03.2024;1045;1016;"2706331";817;19.03.2024 12:46:48;"N";3000;3000;0;1;"N";2632;2632;1;268;1;1;65001;00123;"2706331"
19.03.2024;1045;1016;"2706332";801;19.03.2024 12:46:49;"N";3000;3000;0;1;"N";2632;2632;1;252;1;1;55322;00237;"2706332"
19.03.2024;1045;1016;"2706333";814;19.03.2024 12:46:54;"N";3000;3000;0;1;"N";2632;2632;1;195;1;1;19871;00230;"2706333"
19.03.2024;1045;1016;"2706334";803;19.03.2024 12:46:56;"N";3000;3000;0;1;"N";2632;2632;1;267;1;1;162544;00081;"2706334"
19.03.2024;1045;1016;"2706335";805;19.03.2024 12:46:56;"N";4500;4500;0;1;"N";3947;3947;1;268;1;1;138956;00078;"2706335"
19.03.2024;1045;1016;"2706336";818;19.03.2024 12:47:04;"N";4000;4000;0;1;"N";3509;3509;1;275;1;1;46748;00153;"2706336"
19.03.2024;1045;1016;"2706337";804;19.03.2024 12:47:09;"N";6000;6000;0;1;"N";5263;5263;1;270;1;1;158177;00162;"2706337"
19.03.2024;1045;1016;"2706338";816;19.03.2024 12:47:09;"N";3000;3000;0;1;"N";2632;2632;1;272;1;1;121172;00239;"2706338"
19.03.2024;1045;1016;"2706339";836;19.03.2024 12:47:10;"N";3000;3000;0;1;"N";2632;2632;1;264;1;1;110792;00054;"2706339"
19.03.2024;1045;1016;"2706827";802;19.03.2024 13:09:05;"N";60000;60000;0;1;"N";52632;52632;1;274;1;1;123628;00040;"2706827"
19.03.2024;1045;1016;"2706828";823;19.03.2024 13:09:08;"N";3000;3000;0;1;"N";2632;2632;1;271;1;1;173732;00155;"2706828"
19.03.2024;1045;1016;"2706829";836;19.03.2024 13:09:16;"N";3000;3000;0;1;"N";2632;2632;1;264;1;1;110825;00054;"2706829"
19.03.2024;1045;1016;"2706830";803;19.03.2024 13:09:17;"N";4000;4000;0;1;"N";3509;3509;1;267;1;1;162583;00081;"2706830"
19.03.2024;1045;1016;"2706831";801;19.03.2024 13:09:19;"N";3000;0;0;0;"N";3000;0;1;252;1;1;55338;00237;"2706831"
19.03.2024;1045;1016;"2706832";806;19.03.2024 13:09:21;"N";3000;3000;0;1;"N";2632;2632;1;267;1;1;89128;00119;"2706832"
19.03.2024;1045;1016;"2706833";830;19.03.2024 13:09:22;"N";4500;4500;0;1;"N";3947;3947;1;267;1;1;63323;00171;"2706833"
19.03.2024;1045;1016;"2706834";829;19.03.2024 13:09:22;"N";6000;6000;0;1;"N";5263;5263;1;279;1;1;86348;00036;"2706834"
19.03.2024;1045;1016;"2706835";817;19.03.2024 13:09:23;"N";3000;3000;0;1;"N";2632;2632;1;268;1;1;65010;00123;"2706835"
19.03.2024;1045;1016;"2706836";824;19.03.2024 13:09:23;"N";3000;3000;0;1;"N";2632;2632;1;273;1;1;156278;00039;"2706836"
19.03.2024;1045;1016;"2706837";822;19.03.2024 13:09:24;"N";3000;3000;0;1;"N";2632;2632;1;176;1;1;97767;00194;"2706837"
19.03.2024;1045;1016;"2706838";814;19.03.2024 13:09:27;"N";3000;3000;0;1;"N";2632;2632;1;195;1;1;19897;00230;"2706838"
19.03.2024;1045;1016;"2706839";805;19.03.2024 13:09:28;"N";6000;6000;0;1;"N";5263;5263;1;268;1;1;138979;00078;"2706839"
19.03.2024;1045;1016;"2706840";803;19.03.2024 13:09:29;"N";3000;3000;0;1;"N";2632;2632;1;267;1;1;162584;00081;"2706840"
19.03.2024;1045;1016;"2706841";821;19.03.2024 13:09:33;"N";3000;3000;0;1;"N";2632;2632;1;266;1;1;84199;00063;"2706841"
19.03.2024;1045;1016;"2706842";807;19.03.2024 13:09:34;"N";4000;4000;0;1;"N";3509;3509;1;274;1;1;86906;00215;"2706842"
19.03.2024;1045;1016;"2706843";815;19.03.2024 13:09:34;"N";4500;4500;0;1;"N";3947;3947;1;271;1;1;149583;00120;"2706843"
19.03.2024;1045;1016;"2706844";801;19.03.2024 13:09:37;"N";4000;4000;0;1;"N";3509;3509;1;252;1;1;55339;00237;"2706844"
19.03.2024;1045;1016;"2706845";836;19.03.2024 13:09:39;"N";4500;4500;0;1;"N";3947;3947;1;264;1;1;110826;00054;"2706845"
19.03.2024;1045;1016;"2706846";802;19.03.2024 13:09:39;"N";3000;3000;0;1;"N";2632;2632;1;274;1;1;123629;00040;"2706846"
19.03.2024;1045;1016;"2706847";810;19.03.2024 13:09:40;"N";3000;3000;0;1;"N";2632;2632;1;149;1;1;15233;00163;"2706847"
19.03.2024;1045;1016;"2706848";822;19.03.2024 13:09:44;"N";3000;3000;0;1;"N";2632;2632;1;176;1;1;97768;00194;"2706848"
19.03.2024;1045;1016;"2706849";804;19.03.2024 13:09:47;"N";3000;3000;0;1;"N";2632;2632;1;270;1;1;158214;00162;"2706849"
19.03.2024;1045;1016;"2706850";806;19.03.2024 13:09:54;"N";4500;4500;0;1;"N";3947;3947;1;267;1;1;89129;00119;"2706850"
19.03.2024;1045;1016;"2706851";817;19.03.2024 13:09:56;"N";4500;4500;0;1;"N";3947;3947;1;268;1;1;65011;00123;"2706851"
19.03.2024;1045;1016;"2706852";824;19.03.2024 13:09:56;"N";6000;6000;0;1;"N";5263;5263;1;273;1;1;156279;00039;"2706852"
