18.03.2024;PPA-240318.PSV;2.0.7
TradingDate;SiteCarParkNumber;CellComputerNo;PaymentNumber;DeviceNumber;TranDateTime;Cancelled;Price;Turnover;PaymentType;PaymentMethod;Discounted;NetPrice;NetTurnover;PaymentReason;ShiftID;Quantity;PaymentCount;ReceiptNo;Cashier;FirstPaymntNo
18.03.2024;1045;1016;"2675297";835;18.03.2024 11:49:51;"N";3000;3000;0;1;"N";2632;2632;1;173;1;1;19435;00033;"2675297"
18.03.2024;1045;1016;"2675298";818;18.03.2024 11:49:58;"N";10000;10000;0;1;"N";8772;8772;1;271;1;1;46195;00153;"2675298"
18.03.2024;1045;1016;"2675299";814;18.03.2024 11:49:58;"N";3000;3000;0;1;"N";2632;2632;1;193;1;1;19681;00091;"2675299"
18.03.2024;1045;1016;"2675300";806;18.03.2024 11:49:59;"N";3000;3000;0;1;"N";2632;2632;1;263;1;1;88351;00036;"2675300"
18.03.2024;1045;1016;"2675301";837;18.03.2024 11:50:00;"N";3000;3000;0;1;"N";2632;2632;1;48;1;1;10848;00054;"2675301"
18.03.2024;1045;1016;"2675302";804;18.03.2024 11:50:05;"N";4000;4000;0;1;"N";3509;3509;1;266;1;1;156076;00120;"2675302"
18.03.2024;1045;1016;"2675303";829;18.03.2024 11:50:05;"N";4500;4500;0;1;"N";3947;3947;1;274;1;1;85427;00230;"2675303"
18.03.2024;1045;1016;"2675304";815;18.03.2024 11:50:05;"N";6000;6000;0;1;"N";5263;5263;1;267;1;1;147498;00208;"2675304"
18.03.2024;1045;1016;"2675305";828;18.03.2024 11:50:06;"N";3000;3000;0;1;"N";2632;2632;1;255;1;1;64038;00194;"2675305"
18.03.2024;1045;1016;"2675306";807;18.03.2024 11:50:11;"N";6000;6000;0;1;"N";5263;5263;1;270;1;1;86077;00168;"2675306"
18.03.2024;1045;1016;"2675307";835;18.03.2024 11:50:13;"N";3000;3000;0;1;"N";2632;2632;1;173;1;1;19436;00033;"2675307"
18.03.2024;1045;1016;"2675308";831;18.03.2024 11:50:16;"N";4000;4000;0;1;"N";3509;3509;1;231;1;1;44285;00154;"2675308"
18.03.2024;1045;1016;"2675309";801;18.03.2024 11:50:21;"N";3000;3000;0;1;"N";2632;2632;1;248;1;1;54886;00078;"2675309"
18.03.2024;1045;1016;"2675310";806;18.03.2024 11:50:24;"N";3000;3000;0;1;"N";2632;2632;1;263;1;1;88352;00036;"2675310"
18.03.2024;1045;1016;"2675311";804;18.03.2024 11:50:24;"N";3000;3000;0;1;"N";2632;2632;1;266;1;1;156077;00120;"2675311"
18.03.2024;1045;1016;"2675312";810;18.03.2024 11:50:25;"N";3000;3000;0;1;"N";2632;2632;1;145;1;1;14921;00038;"2675312"
18.03.2024;1045;1016;"2675313";815;18.03.2024 11:50:30;"N";4500;4500;0;1;"N";3947;3947;1;267;1;1;147499;00208;"2675313"
18.03.2024;1045;1016;"2675314";814;18.03.2024 11:50:32;"N";4000;4000;0;1;"N";3509;3509;1;193;1;1;19682;00091;"2675314"
18.03.2024;1045;1016;"2675315";805;18.03.2024 11:50:33;"N";3000;3000;0;1;"N";2632;2632;1;264;1;1;137393;00119;"2675315"
18.03.2024;1045;1016;"2675316";829;18.03.2024 11:50:35;"N";3000;3000;0;1;"N";2632;2632;1;274;1;1;85428;00230;"2675316"
18.03.2024;1045;1016;"2675317";837;18.03.2024 11:50:37;"N";4000;4000;0;1;"N";3509;3509;1;48;1;1;10849;00054;"2675317"
18.03.2024;1045;1016;"2675318";804;18.03.2024 11:50:44;"N";4000;4000;0;1;"N";3509;3509;1;266;1;1;156078;00120;"2675318"
18.03.2024;1045;1016;"2675319";806;18.03.2024 11:50:46;"N";3000;3000;0;1;"N";2632;2632;1;263;1;1;88353;00036;"2675319"
18.03.2024;1045;1016;"2675320";826;18.03.2024 11:50:46;"N";4000;4000;0;1;"N";3509;3509;1;265;1;1;116769;00162;"2675320"
18.03.2024;1045;1016;"2675321";835;18.03.2024 11:50:47;"N";3000;3000;0;1;"N";2632;2632;1;173;1;1;19437;00033;"2675321"
18.03.2024;1045;1016;"2675322";816;18.03.2024 11:50:48;"N";3000;3000;0;1;"N";2632;2632;1;268;1;1;119699;00239;"2675322"
18.03.2024;1045;1016;"2675830";835;18.03.2024 12:10:09;"N";4500;4500;0;1;"N";3947;3947;1;173;1;1;19445;00033;"2675830"
18.03.2024;1045;1016;"2675831";801;18.03.2024 12:10:10;"N";3000;3000;0;1;"N";2632;2632;1;248;1;1;54904;00078;"2675831"
18.03.2024;1045;1016;"2675832";815;18.03.2024 12:10:16;"N";3000;3000;0;1;"N";2632;2632;1;267;1;1;147525;00208;"2675832"
18.03.2024;1045;1016;"2675833";803;18.03.2024 12:10:16;"N";6000;6000;0;1;"N";5263;5263;1;263;1;1;160133;00198;"2675833"
18.03.2024;1045;1016;"2675834";804;18.03.2024 12:10:21;"N";4000;4000;0;1;"N";3509;3509;1;266;1;1;156107;00120;"2675834"
18.03.2024;1045;1016;"2675835";807;18.03.2024 12:10:22;"N";6000;6000;0;1;"N";5263;5263;1;270;1;1;86100;00168;"2675835"
18.03.2024;1045;1016;"2675836";835;18.03.2024 12:10:24;"N";3000;3000;0;1;"N";2632;2632;1;173;1;1;19446;00033;"2675836"
18.03.2024;1045;1016;"2675837";803;18.03.2024 12:10:30;"N";3000;3000;0;1;"N";2632;2632;1;263;1;1;160134;00198;"2675837"
18.03.2024;1045;1016;"2675838";825;18.03.2024 12:10:30;"N";3000;3000;0;1;"N";2632;2632;1;271;1;1;119940;00155;"2675838"
18.03.2024;1045;1016;"2675839";836;18.03.2024 12:10:31;"N";4500;4500;0;1;"N";3947;3947;1;260;1;1;109266;00225;"2675839"
18.03.2024;1045;1016;"2675840";837;18.03.2024 12:10:31;"N";4000;4000;0;1;"N";3509;3509;1;48;1;1;10877;00054;"2675840"
18.03.2024;1045;1016;"2675841";823;18.03.2024 12:10:35;"N";3000;3000;0;1;"N";2632;2632;1;266;1;1;171376;00069;"2675841"
18.03.2024;1045;1016;"2675842";829;18.03.2024 12:10:36;"N";3000;3000;0;1;"N";2632;2632;1;274;1;1;85443;00230;"2675842"
18.03.2024;1045;1016;"2675843";826;18.03.2024 12:10:36;"N";3000;3000;0;1;"N";2632;2632;1;265;1;1;116789;00162;"2675843"
18.03.2024;1045;1016;"2675844";802;18.03.2024 12:10:36;"N";3000;3000;0;1;"N";2632;2632;1;270;1;1;122054;00237;"2675844"
18.03.2024;1045;1016;"2675845";815;18.03.2024 12:10:40;"N";4000;4000;0;1;"N";3509;3509;1;267;1;1;147526;00208;"2675845"
18.03.2024;1045;1016;"2675846";822;18.03.2024 12:10:46;"N";3000;3000;0;1;"N";2632;2632;1;171;1;1;95705;00163;"2675846"
18.03.2024;1045;1016;"2675847";825;18.03.2024 12:10:46;"N";3000;3000;0;1;"N";2632;2632;1;271;1;1;119941;00155;"2675847"
18.03.2024;1045;1016;"2675848";803;18.03.2024 12:10:47;"N";3000;3000;0;1;"N";2632;2632;1;263;1;1;160135;00198;"2675848"
18.03.2024;1045;1016;"2675849";824;18.03.2024 12:10:49;"N";6000;6000;0;1;"N";5263;5263;1;268;1;1;154478;00096;"2675849"
18.03.2024;1045;1016;"2675850";828;18.03.2024 12:10:50;"N";6000;6000;0;1;"N";5263;5263;1;255;1;1;64050;00194;"2675850"
18.03.2024;1045;1016;"2675851";823;18.03.2024 12:10:51;"N";4500;4500;0;1;"N";3947;3947;1;266;1;1;171377;00069;"2675851"
18.03.2024;1045;1016;"2675852";807;18.03.2024 12:10:51;"N";6000;6000;0;1;"N";5263;5263;1;270;1;1;86101;00168;"2675852"
18.03.2024;1045;1016;"2675853";816;18.03.2024 12:10:55;"N";3000;3000;0;1;"N";2632;2632;1;268;1;1;119726;00239;"2675853"
18.03.2024;1045;1016;"2675854";826;18.03.2024 12:10:57;"N";3000;3000;0;1;"N";2632;2632;1;265;1;1;116790;00162;"2675854"
18.03.2024;1045;1016;"2675855";804;18.03.2024 12:11:00;"N";3000;3000;0;1;"N";2632;2632;1;266;1;1;156108;00120;"2675855"
18.03.2024;1045;1016;"2675856";822;18.03.2024 12:11:06;"N";3000;3000;0;1;"N";2632;2632;1;171;1;1;95706;00163;"2675856"
18.03.2024;1045;1016;"2675857";803;18.03.2024 12:11:08;"N";3000;3000;0;1;"N";2632;2632;1;263;1;1;160136;00198;"2675857"
18.03.2024;1045;1016;"2675858";815;18.03.2024 12:11:10;"N";3000;3000;0;1;"N";2632;2632;1;267;1;1;147527;00208;"2675858"
18.03.2024;1045;1016;"2675859";806;18.03.2024 12:11:11;"N";4500;4500;0;1;"N";3947;3947;1;263;1;1;88380;00036;"2675859"
18.03.2024;1045;1016;"2675860";825;18.03.2024 12:11:12;"N";3000;3000;0;1;"N";2632;2632;1;271;1;1;119942;00155;"2675860"
18.03.2024;1045;1016;"2675861";802;18.03.2024 12:11:15;"N";3000;3000;0;1;"N";2632;2632;1;270;1;1;122055;00237;"2675861"
18.03.2024;1045;1016;"2675862";826;18.03.2024 12:11:20;"N";3000;3000;0;1;"N";2632;2632;1;265;1;1;116791;00162;"2675862"
18.03.2024;1045;1016;"2675863";816;18.03.2024 12:11:21;"N";4500;4500;0;1;"N";3947;3947;1;268;1;1;119727;00239;"2675863"
18.03.2024;1045;1016;"2675864";803;18.03.2024 12:11:22;"N";3000;3000;0;1;"N";2632;2632;1;263;1;1;160137;00198;"2675864"
18.03.2024;1045;1016;"2675865";807;18.03.2024 12:11:25;"N";3000;3000;0;1;"N";2632;2632;1;270;1;1;86102;00168;"2675865"
18.03.2024;1045;1016;"2675866";836;18.03.2024 12:11:26;"N";3000;3000;0;1;"N";2632;2632;1;260;1;1;109267;00225;"2675866"
18.03.2024;1045;1016;"2675867";804;18.03.2024 12:11:28;"N";3000;3000;0;1;"N";2632;2632;1;266;1;1;156109;00120;"2675867"
18.03.2024;1045;1016;"2675868";822;18.03.2024 12:11:30;"N";6000;6000;0;1;"N";5263;5263;1;171;1;1;95707;00163;"2675868"
18.03.2024;1045;1016;"2676376";822;18.03.2024 12:31:22;"N";4500;4500;0;1;"N";3947;3947;1;171;1;1;95734;00163;"2676376"
18.03.2024;1045;1016;"2676377";830;18.03.2024 12:31:25;"N";3000;0;0;0;"N";3000;0;1;262;1;1;62820;00098;"2676377"
18.03.2024;1045;1016;"2676378";806;18.03.2024 12:31:27;"N";3000;3000;0;1;"N";2632;2632;1;263;1;1;88402;00036;"2676378"
18.03.2024;1045;1016;"2676379";837;18.03.2024 12:31:29;"N";3000;3000;0;1;"N";2632;2632;1;48;1;1;10895;00054;"2676379"
18.03.2024;1045;1016;"2676380";824;18.03.2024 12:31:31;"N";3000;3000;0;1;"N";2632;2632;1;268;1;1;154503;00096;"2676380"
18.03.2024;1045;1016;"2676381";815;18.03.2024 12:31:33;"N";3000;3000;0;1;"N";2632;2632;1;267;1;1;147560;00208;"2676381"
18.03.2024;1045;1016;"2676382";826;18.03.2024 12:31:33;"N";3000;3000;0;1;"N";2632;2632;1;265;1;1;116812;00162;"2676382"
18.03.2024;1045;1016;"2676383";822;18.03.2024 12:31:38;"N";3000;3000;0;1;"N";2632;2632;1;171;1;1;95735;00163;"2676383"
18.03.2024;1045;1016;"2676384";817;18.03.2024 12:31:41;"N";3000;3000;0;1;"N";2632;2632;1;264;1;1;64418;00123;"2676384"
18.03.2024;1045;1016;"2676385";835;18.03.2024 12:31:43;"N";3000;3000;0;1;"N";2632;2632;1;173;1;1;19470;00033;"2676385"
18.03.2024;1045;1016;"2676386";825;18.03.2024 12:31:44;"N";4500;4500;0;1;"N";3947;3947;1;271;1;1;119954;00155;"2676386"
18.03.2024;1045;1016;"2676387";801;18.03.2024 12:31:48;"N";3000;3000;0;1;"N";2632;2632;1;248;1;1;54919;00078;"2676387"
18.03.2024;1045;1016;"2676388";824;18.03.2024 12:31:48;"N";3000;3000;0;1;"N";2632;2632;1;268;1;1;154504;00096;"2676388"
18.03.2024;1045;1016;"2676389";803;18.03.2024 12:31:50;"N";3000;3000;0;1;"N";2632;2632;1;263;1;1;160182;00198;"2676389"
18.03.2024;1045;1016;"2676390";815;18.03.2024 12:31:51;"N";3000;3000;0;1;"N";2632;2632;1;267;1;1;147561;00208;"2676390"
18.03.2024;1045;1016;"2676391";802;18.03.2024 12:31:55;"N";3000;3000;0;1;"N";2632;2632;1;270;1;1;122087;00237;"2676391"
18.03.2024;1045;1016;"2676392";821;18.03.2024 12:31:58;"N";3000;3000;0;1;"N";2632;2632;1;261;1;1;83416;00063;"2676392"
18.03.2024;1045;1016;"2676393";823;18.03.2024 12:32:00;"N";3000;3000;0;1;"N";2632;2632;1;266;1;1;171404;00069;"2676393"
18.03.2024;1045;1016;"2676394";822;18.03.2024 12:32:01;"N";4500;4500;0;1;"N";3947;3947;1;171;1;1;95736;00163;"2676394"
18.03.2024;1045;1016;"2676395";815;18.03.2024 12:32:07;"N";3000;3000;0;1;"N";2632;2632;1;267;1;1;147562;00208;"2676395"
18.03.2024;1045;1016;"2676396";831;18.03.2024 12:32:11;"N";4000;4000;0;1;"N";3509;3509;1;231;1;1;44303;00154;"2676396"
18.03.2024;1045;1016;"2676397";804;18.03.2024 12:32:13;"N";10000;10000;0;1;"N";8772;8772;1;266;1;1;156144;00120;"2676397"
18.03.2024;1045;1016;"2676398";806;18.03.2024 12:32:14;"N";3000;3000;0;1;"N";2632;2632;1;263;1;1;88403;00036;"2676398"
18.03.2024;1045;1016;"2676399";835;18.03.2024 12:32:16;"N";3000;3000;0;1;"N";2632;2632;1;173;1;1;19471;00033;"2676399"
18.03.2024;1045;1016;"2676400";836;18.03.2024 12:32:20;"N";8000;8000;0;1;"N";7018;7018;1;260;1;1;109284;00225;"2676400"
18.03.2024;1045;1016;"2676401";828;18.03.2024 12:32:22;"N";4500;4500;0;1;"N";3947;3947;1;255;1;1;64061;00194;"2676401"
18.03.2024;1045;1016;"2676402";826;18.03.2024 12:32:22;"N";4500;4500;0;1;"N";3947;3947;1;265;1;1;116813;00162;"2676402"
18.03.2024;1045;1016;"2676403";822;18.03.2024 12:32:28;"N";3000;3000;0;1;"N";2632;2632;1;171;1;1;95737;00163;"2676403"
18.03.2024;1045;1016;"2676404";821;18.03.2024 12:32:28;"N";3000;3000;0;1;"N";2632;2632;1;261;1;1;83417;00063;"2676404"
18.03.2024;1045;1016;"2676405";824;18.03.2024 12:32:28;"N";3000;3000;0;1;"N";2632;2632;1;268;1;1;154505;00096;"2676405"
18.03.2024;1045;1016;"2676406";805;18.03.2024 12:32:32;"N";7500;7500;0;1;"N";6579;6579;1;264;1;1;137445;00119;"2676406"
18.03.2024;1045;1016;"2676407";837;18.03.2024 12:32:33;"N";3000;3000;0;1;"N";2632;2632;1;48;1;1;10896;00054;"2676407"
18.03.2024;1045;1016;"2676408";829;18.03.2024 12:32:34;"N";4500;4500;0;1;"N";3947;3947;1;274;1;1;85451;00230;"2676408"
18.03.2024;1045;1016;"2676409";802;18.03.2024 12:32:36;"N";4000;4000;0;1;"N";3509;3509;1;270;1;1;122088;00237;"2676409"
18.03.2024;1045;1016;"2676410";825;18.03.2024 12:32:38;"N";3000;3000;0;1;"N";2632;2632;1;271;1;1;119955;00155;"2676410"
18.03.2024;1045;1016;"2676411";804;18.03.2024 12:32:40;"N";3000;3000;0;1;"N";2632;2632;1;266;1;1;156145;00120;"2676411"
18.03.2024;1045;1016;"2676412";803;18.03.2024 12:32:40;"N";6000;6000;0;1;"N";5263;5263;1;263;1;1;160183;00198;"2676412"
18.03.2024;1045;1016;"2676413";817;18.03.2024 12:32:41;"N";3000;3000;0;1;"N";2632;2632;1;264;1;1;64419;00123;"2676413"
18.03.2024;1045;1016;"2676414";836;18.03.2024 12:32:44;"N";3000;3000;0;1;"N";2632;2632;1;260;1;1;109285;00225;"2676414"
18.03.2024;1045;1016;"2676922";802;18.03.2024 12:58:09;"N";6000;6000;0;1;"N";5263;5263;1;270;1;1;122117;00237;"2676922"
18.03.2024;1045;1016;"2676923";818;18.03.2024 12:58:12;"N";4000;4000;0;1;"N";3509;3509;1;271;1;1;46222;00153;"2676923"
18.03.2024;1045;1016;"2676924";806;18.03.2024 12:58:17;"N";3000;3000;0;1;"N";2632;2632;1;263;1;1;88420;00036;"2676924"
18.03.2024;1045;1016;"2676925";831;18.03.2024 12:58:17;"N";5000;5000;0;1;"N";4386;4386;1;232;1;1;44318;00154;"2676925"
18.03.2024;1045;1016;"2676926";829;18.03.2024 12:58:18;"N";3000;3000;0;1;"N";2632;2632;1;274;1;1;85463;00230;"2676926"
18.03.2024;1045;1016;"2676927";836;18.03.2024 12:58:19;"N";4000;4000;0;1;"N";3509;3509;1;260;1;1;109310;00225;"2676927"
18.03.2024;1045;1016;"2676928";807;18.03.2024 12:58:20;"N";3000;3000;0;1;"N";2632;2632;1;270;1;1;86133;00168;"2676928"
18.03.2024;1045;1016;"2676929";804;18.03.2024 12:58:22;"N";3000;3000;0;1;"N";2632;2632;1;266;1;1;156180;00120;"2676929"
18.03.2024;1045;1016;"2676930";826;18.03.2024 12:58:22;"N";4000;4000;0;1;"N";3509;3509;1;265;1;1;116829;00162;"2676930"
18.03.2024;1045;1016;"2676931";830;18.03.2024 12:58:23;"N";3000;3000;0;1;"N";2632;2632;1;262;1;1;62833;00098;"2676931"
18.03.2024;1045;1016;"2676932";828;18.03.2024 12:58:24;"N";3000;3000;0;1;"N";2632;2632;1;255;1;1;64077;00194;"2676932"
18.03.2024;1045;1016;"2676933";824;18.03.2024 12:58:28;"N";3000;3000;0;1;"N";2632;2632;1;268;1;1;154529;00096;"2676933"
18.03.2024;1045;1016;"2676934";837;18.03.2024 12:58:30;"N";4000;4000;0;1;"N";3509;3509;1;48;1;1;10920;00054;"2676934"
18.03.2024;1045;1016;"2676935";803;18.03.2024 12:58:33;"N";3000;3000;0;1;"N";2632;2632;1;263;1;1;160226;00198;"2676935"
18.03.2024;1045;1016;"2676936";805;18.03.2024 12:58:37;"N";4500;4500;0;1;"N";3947;3947;1;264;1;1;137472;00119;"2676936"
18.03.2024;1045;1016;"2676937";825;18.03.2024 12:58:43;"N";3000;3000;0;1;"N";2632;2632;1;271;1;1;119970;00155;"2676937"
18.03.2024;1045;1016;"2676938";806;18.03.2024 12:58:49;"N";6000;6000;0;1;"N";5263;5263;1;263;1;1;88421;00036;"2676938"
18.03.2024;1045;1016;"2676939";837;18.03.2024 12:58:53;"N";4000;4000;0;1;"N";3509;3509;1;48;1;1;10921;00054;"2676939"
18.03.2024;1045;1016;"2676940";804;18.03.2024 12:58:58;"N";3000;3000;0;1;"N";2632;2632;1;266;1;1;156181;00120;"2676940"
18.03.2024;1045;1016;"2676941";805;18.03.2024 12:59:01;"N";3000;3000;0;1;"N";2632;2632;1;264;1;1;137473;00119;"2676941"
18.03.2024;1045;1016;"2676942";803;18.03.2024 12:59:01;"N";4500;4500;0;1;"N";3947;3947;1;263;1;1;160227;00198;"2676942"
18.03.2024;1045;1016;"2676943";824;18.03.2024 12:59:03;"N";3000;3000;0;1;"N";2632;2632;1;268;1;1;154530;00096;"2676943"
18.03.2024;1045;1016;"2676944";815;18.03.2024 12:59:08;"N";3000;3000;0;1;"N";2632;2632;1;267;1;1;147598;00208;"2676944"
18.03.2024;1045;1016;"2676945";802;18.03.2024 12:59:08;"N";3000;3000;0;1;"N";2632;2632;1;270;1;1;122118;00237;"2676945"
18.03.2024;1045;1016;"2676946";823;18.03.2024 12:59:13;"N";4500;4500;0;1;"N";3947;3947;1;266;1;1;171432;00069;"2676946"
18.03.2024;1045;1016;"2676947";804;18.03.2024 12:59:15;"N";4500;4500;0;1;"N";3947;3947;1;266;1;1;156182;00120;"2676947"
18.03.2024;1045;1016;"2676948";810;18.03.2024 12:59:18;"N";4500;4500;0;1;"N";3947;3947;1;145;1;1;14956;00038;"2676948"
18.03.2024;1045;1016;"2676949";837;18.03.2024 12:59:18;"N";7000;7000;0;1;"N";6140;6140;1;48;1;1;10922;00054;"2676949"
18.03.2024;1045;1016;"2676950";835;18.03.2024 12:59:18;"N";3000;3000;0;1;"N";2632;2632;1;173;1;1;19489;00033;"2676950"
18.03.2024;1045;1016;"2676951";803;18.03.2024 12:59:19;"N";3000;3000;0;1;"N";2632;2632;1;263;1;1;160228;00198;"2676951"
18.03.2024;1045;1016;"2676952";826;18.03.2024 12:59:20;"N";3000;3000;0;1;"N";2632;2632;1;265;1;1;116830;00162;"2676952"
18.03.2024;1045;1016;"2676953";805;18.03.2024 12:59:21;"N";3000;3000;0;1;"N";2632;2632;1;264;1;1;137474;00119;"2676953"
18.03.2024;1045;1016;"2676954";836;18.03.2024 12:59:22;"N";10500;10500;0;1;"N";9211;9211;1;260;1;1;109311;00225;"2676954"
18.03.2024;1045;1016;"2676955";824;18.03.2024 12:59:27;"N";3000;3000;0;1;"N";2632;2632;1;268;1;1;154531;00096;"2676955"
18.03.2024;1045;1016;"2676956";822;18.03.2024 12:59:28;"N";6000;6000;0;1;"N";5263;5263;1;171;1;1;95768;00163;"2676956"
18.03.2024;1045;1016;"2676957";802;18.03.2024 12:59:31;"N";3000;3000;0;1;"N";2632;2632;1;270;1;1;122119;00237;"2676957"
18.03.2024;1045;1016;"2676958";803;18.03.2024 12:59:36;"N";4500;4500;0;1;"N";3947;3947;1;263;1;1;160229;00198;"2676958"
18.03.2024;1045;1016;"2676959";807;18.03.2024 12:59:37;"N";4000;4000;0;1;"N";3509;3509;1;270;1;1;86134;00168;"2676959"
18.03.2024;1045;1016;"2676960";823;18.03.2024 12:59:39;"N";3000;3000;0;1;"N";2632;2632;1;266;1;1;171433;00069;"2676960"
18.03.2024;1045;1016;"2677468";817;18.03.2024 13:21:18;"N";3000;3000;0;1;"N";2632;2632;1;264;1;1;64449;00123;"2677468"
18.03.2024;1045;1016;"2677469";804;18.03.2024 13:21:20;"N";3000;3000;0;1;"N";2632;2632;1;267;1;1;156228;00095;"2677469"
18.03.2024;1045;1016;"2677470";816;18.03.2024 13:21:23;"N";3000;3000;0;1;"N";2632;2632;1;268;1;1;119800;00239;"2677470"
18.03.2024;1045;1016;"2677471";828;18.03.2024 13:21:28;"N";3000;3000;0;1;"N";2632;2632;1;256;1;1;64089;00194;"2677471"
18.03.2024;1045;1016;"2677472";803;18.03.2024 13:21:28;"N";6000;6000;0;1;"N";5263;5263;1;264;1;1;160270;00198;"2677472"
18.03.2024;1045;1016;"2677473";809;18.03.2024 13:21:30;"N";4500;4500;0;1;"N";3947;3947;1;155;1;1;5308;00088;"2677473"
18.03.2024;1045;1016;"2677474";824;18.03.2024 13:21:32;"N";3000;3000;0;1;"N";2632;2632;1;269;1;1;154550;00096;"2677474"
18.03.2024;1045;1016;"2677475";835;18.03.2024 13:21:36;"N";8000;8000;0;1;"N";7018;7018;1;173;1;1;19510;00033;"2677475"
18.03.2024;1045;1016;"2677476";836;18.03.2024 13:21:40;"N";3000;3000;0;1;"N";2632;2632;1;260;1;1;109336;00225;"2677476"
18.03.2024;1045;1016;"2677477";802;18.03.2024 13:21:43;"N";3000;3000;0;1;"N";2632;2632;1;271;1;1;122152;00237;"2677477"
18.03.2024;1045;1016;"2677478";825;18.03.2024 13:21:45;"N";9000;9000;0;1;"N";7895;7895;1;272;1;1;119982;00106;"2677478"
18.03.2024;1045;1016;"2677479";803;18.03.2024 13:21:52;"N";3000;3000;0;1;"N";2632;2632;1;264;1;1;160271;00198;"2677479"
18.03.2024;1045;1016;"2677480";821;18.03.2024 13:21:53;"N";4500;4500;0;1;"N";3947;3947;1;261;1;1;83434;00063;"2677480"
18.03.2024;1045;1016;"2677481";815;18.03.2024 13:21:54;"N";3000;3000;0;1;"N";2632;2632;1;267;1;1;147602;00208;"2677481"
18.03.2024;1045;1016;"2677482";823;18.03.2024 13:21:55;"N";3000;3000;0;1;"N";2632;2632;1;267;1;1;171461;00069;"2677482"
18.03.2024;1045;1016;"2677483";826;18.03.2024 13:21:56;"N";3000;3000;0;1;"N";2632;2632;1;266;1;1;116841;00162;"2677483"
18.03.2024;1045;1016;"2677484";827;18.03.2024 13:22:01;"N";6000;6000;0;1;"N";5263;5263;1;121;1;1;19638;00157;"2677484"
18.03.2024;1045;1016;"2677485";804;18.03.2024 13:22:01;"N";4500;4500;0;1;"N";3947;3947;1;267;1;1;156229;00095;"2677485"
18.03.2024;1045;1016;"2677486";822;18.03.2024 13:22:03;"N";3000;3000;0;1;"N";2632;2632;1;171;1;1;95790;00163;"2677486"
18.03.2024;1045;1016;"2677487";801;18.03.2024 13:22:09;"N";4500;4500;0;1;"N";3947;3947;1;249;1;1;54962;00078;"2677487"
18.03.2024;1045;1016;"2677488";816;18.03.2024 13:22:14;"N";3000;3000;0;1;"N";2632;2632;1;268;1;1;119801;00239;"2677488"
18.03.2024;1045;1016;"2677489";836;18.03.2024 13:22:16;"N";3000;3000;0;1;"N";2632;2632;1;260;1;1;109337;00225;"2677489"
18.03.2024;1045;1016;"2677490";806;18.03.2024 13:22:17;"N";4500;4500;0;1;"N";3947;3947;1;264;1;1;88444;00036;"2677490"
18.03.2024;1045;1016;"2677491";804;18.03.2024 13:22:19;"N";4000;4000;0;1;"N";3509;3509;1;267;1;1;156230;00095;"2677491"
18.03.2024;1045;1016;"2677492";803;18.03.2024 13:22:23;"N";3000;3000;0;1;"N";2632;2632;1;264;1;1;160272;00198;"2677492"
18.03.2024;1045;1016;"2677493";815;18.03.2024 13:22:34;"N";3000;3000;0;1;"N";2632;2632;1;267;1;1;147603;00208;"2677493"
